id_produto,tombo,numero_tombo,codigo_de_barras,autor,titulo,procedencia,estoque,local_estoque,id_editora,colecao,edicao,volume,ano,id_tipo_produto,defeito,bloquear,aquisicao_c,aquisicao_d,aquisicao_t,id_usuario,ult_alteracao,obs,data_cadastro
459,2011-07-04 00:00:00+00:00,20.937              ,             ,"BOJUNGA, Lygia                                                                                                          ","CASA DA MADRINHA, A                                                                                                     ",PNBE                                                                                                                    ,0,                              ,887,-                                                                                                                       ,19a.                ,-                   ,2009,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Lit. Infantojuvenil - Autores,2024-10-25 00:00:00+00:00
460,2011-07-04 00:00:00+00:00,20.938              ,             ,"CORALINA, Cora                                                                                                          ",MELHORES POEMAS                                                                                                         ,PNBE                                                                                                                    ,0,                              ,1091,Melhores Poemas                                                                                                         ,3a.                 ,-                   ,2008,0,False,False,False,True,False,0,2024-10-25 00:00:00+00:00,Poesia Brasileira,2024-10-25 00:00:00+00:00
461,2011-07-04 00:00:00+00:00,20.939              ,             ,"QUEIROZ, Rachel de                                                                                                      ","QUINZE, O                                                                                                               ",PNBE                                                                                                                    ,0,                              ,1152,-                                                                                                                       ,91a.                ,-                   ,2010,0,False,False,False,True,False,0,2024-10-25 00:00:00+00:00,Romance Brasileiro,2024-10-25 00:00:00+00:00
462,2011-07-04 00:00:00+00:00,20.940              ,             ,"ALENCAR, José; ROSSIN, José Antônio (ilust.) e SARTI, Sonia Maria (adap.)                                               ","ERMITÃO DA GLÓRIA, O                                                                                                    ",PNBE                                                                                                                    ,0,                              ,1277,-                                                                                                                       ,-                   ,-                   ,2008,0,False,False,False,True,False,0,2024-10-25 00:00:00+00:00,HQ,2024-10-25 00:00:00+00:00
463,2011-07-04 00:00:00+00:00,20.941              ,             ,IBGE                                                                                                                    ,ATLAS GEOGRÁFICO ESCOLAR: Ensino Fundamental 6o. Ao 9o. Ano                                                             ,PNBE                                                                                                                    ,0,                              ,1118,-                                                                                                                       ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Atlas,2024-10-25 00:00:00+00:00
464,2011-07-04 00:00:00+00:00,20.942              ,             ,"MACHADO, Ana Maria                                                                                                      ",AMIGOS SECRETOS                                                                                                         ,PNBE                                                                                                                    ,0,                              ,791,Ana Maria Machado                                                                                                       ,-                   ,-                   ,2009,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Lit. Infantojuvenil - Sentimentos,2024-10-25 00:00:00+00:00
465,2011-07-04 00:00:00+00:00,20.943              ,             ,"BELINKY, Tatiana                                                                                                        ",TRANSPLANTE DE MENINA                                                                                                   ,PNBE                                                                                                                    ,0,                              ,1468,-                                                                                                                       ,-                   ,-                   ,2009,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Lit. Infantojuvenil - Memórias,2024-10-25 00:00:00+00:00
466,2011-07-04 00:00:00+00:00,20.944              ,             ,"MACHADO, Ana Maria                                                                                                      ",DO OUTRO LADO TEM SEGREDOS                                                                                              ,PNBE                                                                                                                    ,0,                              ,1284,-                                                                                                                       ,3a.                 ,-                   ,2005,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Lit. Infantojuvenil - Pluralidade Cultural,2024-10-25 00:00:00+00:00
467,2011-07-04 00:00:00+00:00,20.945              ,             ,"REY, Marcos                                                                                                             ","RAPTO DO GAROTO DE OURO, O                                                                                              ",PNBE                                                                                                                    ,0,                              ,1091,-                                                                                                                       ,12a.                ,-                   ,2005,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Lit. Infantojuvenil - Mistério,2024-10-25 00:00:00+00:00
468,2011-07-04 00:00:00+00:00,20.946              ,             ,"GUIMARÃES ROSA, João                                                                                                    ",FITA VERDE NO CABELO: Nova velha história                                                                               ,PNBE                                                                                                                    ,0,                              ,1284,-                                                                                                                       ,-                   ,-                   ,1992,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Contos Infanto juvenis,2024-10-25 00:00:00+00:00
469,2011-07-04 00:00:00+00:00,20.947              ,             ,"RAMOS, Graciliano                                                                                                       ",HISTÓRIAS DE ALEXANDRE                                                                                                  ,PNBE                                                                                                                    ,0,                              ,1378,-                                                                                                                       ,-                   ,-                   ,2008,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Contos tradicionais brasileiros,2024-10-25 00:00:00+00:00
470,2011-07-04 00:00:00+00:00,20.948              ,             ,"REGO, José Lins                                                                                                         ",HISTÓRIAS DA VELHA TOTÔNIA                                                                                              ,PNBE                                                                                                                    ,0,                              ,1152,-                                                                                                                       ,18a.                ,-                   ,2007,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Contos tradicionais brasileiros,2024-10-25 00:00:00+00:00
471,2011-07-04 00:00:00+00:00,20.949              ,             ,"UHLMAN, Fred                                                                                                            ","REENCONTRO, O                                                                                                           ",PNBE                                                                                                                    ,0,                              ,1341,-                                                                                                                       ,-                   ,-                   ,2003,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Romance estrangeiro - Nazismo,2024-10-25 00:00:00+00:00
472,2011-07-04 00:00:00+00:00,20.950              ,             ,"PATRIOTA, Margarida                                                                                                     ","VOZ DO OUTRO MUNDO, UMA                                                                                                 ",PNBE                                                                                                                    ,0,                              ,947,Revoluções                                                                                                              ,-                   ,-                   ,2007,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Novela Brasileira,2024-10-25 00:00:00+00:00
473,2011-07-04 00:00:00+00:00,20.951              ,             ,"GOULART, Mário                                                                                                          ",PAI QUE VOA                                                                                                             ,PNBE                                                                                                                    ,0,                              ,947,-                                                                                                                       ,-                   ,-                   ,2008,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Lit. Infantojuvenil - Sentimentos,2024-10-25 00:00:00+00:00
474,2011-07-04 00:00:00+00:00,20.952              ,             ,"RIBEIRO, João Ubaldo                                                                                                    ",ARTE E CIÊNCIA DE ROUBAR GALINHAS                                                                                       ,PNBE                                                                                                                    ,0,                              ,936,-                                                                                                                       ,-                   ,-                   ,2008,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Crônicas brasileiras,2024-10-25 00:00:00+00:00
475,2011-07-04 00:00:00+00:00,20.953              ,             ,"CALVINO, Italo                                                                                                          ","VISCONDE PARTIDO AO MEIO, O                                                                                             ",PNBE                                                                                                                    ,0,                              ,898,-                                                                                                                       ,2a.                 ,-                   ,2009,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Romance estrangeiro,2024-10-25 00:00:00+00:00
476,2011-07-04 00:00:00+00:00,20.954              ,             ,"BERNARDO, Gustavo                                                                                                       ","ALMA DO URSO, A                                                                                                         ",PNBE                                                                                                                    ,0,                              ,1407,-                                                                                                                       ,-                   ,-                   ,2006,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Lit. Infantojuvenil - Sentimentos,2024-10-25 00:00:00+00:00
477,2011-07-04 00:00:00+00:00,20.955              ,             ,"SOUZA, Alexandre Barbosa de                                                                                             ",AUTOBIOGRAFIA DE UM SUPER-HERÓI                                                                                         ,PNBE                                                                                                                    ,0,                              ,1113,-                                                                                                                       ,-                   ,-                   ,2003,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Lit. Infantojuvenil - Sentimentos,2024-10-25 00:00:00+00:00
478,2011-07-04 00:00:00+00:00,20.956              ,             ,"MENDONÇA, Bernardo de                                                                                                   ",ROMANCE DA ONÇA DRAGONA                                                                                                 ,PNBE                                                                                                                    ,0,                              ,1099,-                                                                                                                       ,-                   ,-                   ,2003,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Poesia Infantojuvenil,2024-10-25 00:00:00+00:00
479,2011-07-04 00:00:00+00:00,20.957              ,             ,ÍNDIGO                                                                                                                  ,"DÁLMATA DESCONTROLADO, UM                                                                                               ",PNBE                                                                                                                    ,0,                              ,1113,-                                                                                                                       ,-                   ,-                   ,2007,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Lit. Infantojuvenil - Animais,2024-10-25 00:00:00+00:00
480,2011-07-04 00:00:00+00:00,20.958              ,             ,"CAPPARELLI, Sérgio e SCHMALTZ, Márcia                                                                                   ",50 FÁBULAS DA CHINA FABULOSA                                                                                            ,PNBE                                                                                                                    ,0,                              ,1193,-                                                                                                                       ,3a.                 ,-                   ,2009,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Fábulas,2024-10-25 00:00:00+00:00
481,2011-07-04 00:00:00+00:00,20.959              ,             ,"GROGAN, John                                                                                                            ",MARLEY E EU                                                                                                             ,PNBE                                                                                                                    ,0,                              ,962,-                                                                                                                       ,-                   ,-                   ,2006,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Romance estrangeiro - animais,2024-10-25 00:00:00+00:00
482,2011-07-04 00:00:00+00:00,20.960              ,             ,"LESSA, Orígenes                                                                                                         ",CONFISSÕES DE UM VIRA-LATA                                                                                              ,PNBE                                                                                                                    ,0,                              ,962,-                                                                                                                       ,35a.                ,-                   ,2003,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Novela Infantojuvenil - Animais,2024-10-25 00:00:00+00:00
483,2011-07-04 00:00:00+00:00,20.961              ,             ,"AGUIAR, Christiano; FONTES, Gustavo e CORRÊA, Selma                                                                     ",COLEÇÃO EDUCADORES: ÍNDICE GERAL DE NOMES E ASSUNTOS                                                                    ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
484,2011-07-08 00:00:00+00:00,20.962              ,             ,"ZAZZO, René                                                                                                             ",ALFRED BINET                                                                                                            ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
485,2011-07-08 00:00:00+00:00,20.963              ,             ,"WEINBERG, Gregorio                                                                                                      ",ANDRÉS BELLO                                                                                                            ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
486,2011-07-08 00:00:00+00:00,20.964              ,             ,"FILONOV, G. N.                                                                                                          ",ANTON MAKARENKO                                                                                                         ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
487,2011-07-08 00:00:00+00:00,20.965              ,             ,"MONASTA, Attilio                                                                                                        ",ANTONIO GRAMSCI                                                                                                         ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
488,2011-07-08 00:00:00+00:00,20.966              ,             ,"LEGRAND, Louis                                                                                                          ",CÉLESTIN FREINET                                                                                                        ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
489,2011-07-08 00:00:00+00:00,20.967              ,             ,"BRAVO, Héctor Félix                                                                                                     ",DOMINGO SARMENTO                                                                                                        ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
490,2011-07-08 00:00:00+00:00,20.968              ,             ,"FILLOUX, Jean-Claude                                                                                                    ",ÉMILE DURKHEIM                                                                                                          ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
491,2011-07-08 00:00:00+00:00,20.969              ,             ,"SMITH, Louis M.                                                                                                         ",FREDERIC SKINNER                                                                                                        ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
492,2011-07-08 00:00:00+00:00,20.970              ,             ,"PLEINES, Jürgen-Eckardt                                                                                                 ",FRIEDRICH HEGEL                                                                                                         ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
493,2011-07-08 00:00:00+00:00,20.971              ,             ,"RÖHRS, Hermann                                                                                                          ",GEORG KERSCHENSTEINER                                                                                                   ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
494,2011-07-08 00:00:00+00:00,20.972              ,             ,"GAJARDO, Marcela                                                                                                        ",IVAN ILLICH                                                                                                             ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
495,2011-07-08 00:00:00+00:00,20.973              ,             ,"PIAGET, Jean                                                                                                            ",JAN AMOS COMÊNIOS                                                                                                       ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
496,2011-07-08 00:00:00+00:00,20.974              ,             ,"SOËTARD, Michel                                                                                                         ",JEAN-JACQUES ROUSEAU                                                                                                    ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
497,2011-07-08 00:00:00+00:00,20.975              ,             ,"DUBREUCQ, Francine                                                                                                      ",JEAN-OVIDE DECROLY                                                                                                      ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
498,2011-07-08 00:00:00+00:00,20.976              ,             ,"NASSIF, Ricardo                                                                                                         ",JOSÉ MARTÍ                                                                                                              ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
499,2011-07-08 00:00:00+00:00,20.977              ,             ,"HILGENHEGER, Norbert                                                                                                    ",JOHANN HERBART                                                                                                          ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
500,2011-07-08 00:00:00+00:00,20.978              ,             ,"DEMARCHI, Marta e RODRIGUEZ, Hugo                                                                                       ",JOSÉ PEDRO VARELA                                                                                                       ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
501,2011-07-08 00:00:00+00:00,20.979              ,             ,"SÁNCHEZ, Juan Escámez                                                                                                   ",ORTEGA Y GASSET                                                                                                         ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
502,2011-07-08 00:00:00+00:00,20.980              ,             ,"RAILLON, Louis                                                                                                          ",ROGER COUSINET                                                                                                          ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
503,2011-07-08 00:00:00+00:00,20.981              ,             ,"JOLIBERT, Bernard                                                                                                       ",SIGMUND FREUD                                                                                                           ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
504,2011-07-08 00:00:00+00:00,20.982              ,             ,"WOJNAR, Irena                                                                                                           ",BOGDAN SUCHODOLSKI                                                                                                      ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
505,2011-07-08 00:00:00+00:00,20.983              ,             ,"ZIMRING, Fred                                                                                                           ",CARL ROGERS                                                                                                             ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
506,2011-07-08 00:00:00+00:00,20.984              ,             ,"HAMELINE, Daniel                                                                                                        ",ÉDOUARD CLAPARÈDE                                                                                                       ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
507,2011-07-08 00:00:00+00:00,20.985              ,             ,"HEILAND, Helmut                                                                                                         ",FRIEDRICH FRÖEBEL                                                                                                       ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
508,2011-07-08 00:00:00+00:00,20.986              ,             ,"GRATIOT-ALFANDÉRY, Hélène                                                                                               ",HENRI WALLON                                                                                                            ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
509,2011-07-08 00:00:00+00:00,20.987              ,             ,"MUNARI, Alberto                                                                                                         ",JEAN PIAGET                                                                                                             ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
510,2011-07-08 00:00:00+00:00,20.988              ,             ,"WESTBROOK, Robert B. e TEIXEIRA, Anísio                                                                                 ",JOHN DEWEY                                                                                                              ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
511,2011-07-08 00:00:00+00:00,20.989              ,             ,"SOËTARD, Michel                                                                                                         ",JOHANN PESTALOZZI                                                                                                       ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
512,2011-07-08 00:00:00+00:00,20.990              ,             ,"IVIC, Ivan                                                                                                              ",LEV SEMIONOVICH VYGOTSKY                                                                                                ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
513,2011-07-08 00:00:00+00:00,20.991              ,             ,"RÖHRS, Hermann                                                                                                          ",MARIA MONTESSORI                                                                                                        ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
514,2011-07-08 00:00:00+00:00,20.992              ,             ,"AZEVEDO, Fernando et al.                                                                                                ",MANIFESTO DOS PIONEIROS DA EDUCAÇÃO NOVA (1932) E DOS EDUCADORES (1959)                                                 ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
515,2011-07-08 00:00:00+00:00,20.993              ,             ,"CURY, Carlos Roberto Jamil                                                                                              ",ALCEU AMOROSO LIMA                                                                                                      ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
516,2011-07-08 00:00:00+00:00,20.994              ,             ,"GANDINI, Raquel                                                                                                         ",ALMEIDA JÚNIOR                                                                                                          ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
517,2011-07-08 00:00:00+00:00,20.995              ,             ,"NUNES, Clarice                                                                                                          ",ANÍSIO TEIXEIRA                                                                                                         ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
518,2011-07-08 00:00:00+00:00,20.996              ,             ,"LÜDKE, Menga                                                                                                            ",APARECIDA JOLY GOUVEIA                                                                                                  ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
519,2011-07-08 00:00:00+00:00,20.997              ,             ,"MIGNOT, Ana Chrystina Venancio                                                                                          ",ARMANDA ÁLVARO ALBERTO                                                                                                  ,PNBE                                                                                                                    ,0,                              ,1066,Educadores MEC                                                                                                          ,-                   ,-                   ,2010,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Educação - Pensadores,2024-10-25 00:00:00+00:00
